"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"3217",22,11,0,0,1,0,0,1048.432,0,1,1,1
"3218",28,15,1,0,0,0,0,9598.541,0,1,1,3
"3219",27,13,1,0,0,0,0,0,0,1,1,3
"3220",22,12,1,0,0,5605.852,936.1773,0,0,1,1,2
"3221",24,12,1,0,0,13765.75,2842.764,6167.681,0,1,1,2
"3222",18,12,1,0,0,0,0,2321.107,0,1,1,2
"3223",19,11,0,1,1,5424.485,5463.803,6788.463,1,1,1,1
"3224",30,11,1,0,1,0,0,0,0,1,1,1
"3225",25,11,1,0,1,0,0,485.2298,0,1,1,1
"3226",18,10,1,0,1,0,798.9079,9737.154,0,1,1,1
"3227",27,11,1,0,1,0,0,549.2984,0,1,1,1
"3228",27,9,1,0,1,0,0,0,0,1,1,1
"3229",24,11,1,0,1,0,0,1991.4,0,1,1,1
"3230",18,11,1,0,1,858.2543,214.5636,929.8839,0,1,1,1
"3231",22,11,1,0,1,0,0,6456.697,0,1,1,1
"3232",19,10,1,0,1,0,385.2741,8124.715,0,1,1,1
"3233",17,8,1,0,1,0,0,8061.485,0,1,1,1
"3234",21,9,1,0,1,0,0,0,0,1,1,1
"3235",25,5,1,0,1,0,0,12187.41,0,1,1,1
"3236",17,9,0,0,1,445.1704,74.34345,6210.67,1,1,1,1
"3237",53,16,0,1,0,68574.34,39387.1,67236.56,0,3,0,4
"3238",55,16,0,1,0,17633.4,17903.23,22165.9,0,3,0,4
"3239",53,13,0,1,0,1567.413,3938.71,4728.725,0,3,0,3
"3240",55,16,0,1,0,48981.67,71612.91,35110.79,0,3,0,4
"3241",55,12,0,1,0,23511.2,26854.84,26599.08,0,3,0,2
"3242",55,12,0,1,0,28213.44,33206.9,31771.12,0,3,0,2
"3243",53,17,0,1,0,31348.27,28645.16,27929.03,0,3,0,4
"3244",54,16,0,1,0,0,0,0,0,3,0,4
"3245",54,13,0,1,0,0,0,0,0,3,0,3
"3246",54,12,0,1,0,12735.23,17894.27,19343.44,0,3,0,2
"3247",52,17,0,1,0,46042.77,59080.64,70930.88,0,3,0,4
"3248",53,16,0,1,0,20343.07,20112.48,19930.1,0,3,0,4
"3249",53,15,0,1,0,0,24169.36,28076.8,0,3,0,3
"3250",47,12,0,1,0,5868.004,9513.774,5319.815,0,3,0,2
"3251",53,12,0,1,0,29389,26854.84,26599.08,0,3,0,2
"3252",50,12,0,1,0,22306.25,27544.11,26876.89,0,3,0,2
"3253",52,17,0,1,0,31348.27,31293.05,32509.98,0,3,0,4
"3254",51,12,0,1,0,16849.7,19693.55,17732.72,0,3,0,2
"3255",52,12,0,1,0,0,21483.87,22165.9,0,3,0,2
"3256",50,14,0,1,0,70533.6,29540.32,51720.43,0,3,0,3
"3257",48,16,0,1,0,0,0,0,0,3,0,4
"3258",51,16,0,1,0,27429.73,28645.16,28076.8,0,3,0,4
"3259",51,12,0,1,0,35266.8,44758.07,0,0,3,0,2
"3260",51,12,0,1,0,21943.79,19156.45,24382.49,0,3,0,2
"3261",46,12,0,1,0,29389,27033.87,27781.26,0,3,0,2
"3262",47,17,0,1,0,36246.44,34016.13,35465.44,0,3,0,4
"3263",44,12,0,1,0,20895.58,12174.19,20963.03,0,3,0,2
"3264",49,12,0,1,0,25862.32,28645.16,26599.08,0,3,0,2
"3265",50,16,0,1,0,38205.7,34911.29,33987.71,0,3,0,4
"3266",48,17,0,1,0,42294.69,41177.42,41376.34,0,3,0,4
"3267",47,12,0,1,0,30074.75,33312.53,15072.81,0,3,0,2
"3268",48,16,0,1,0,54859.47,53709.68,73886.33,0,3,0,4
"3269",45,12,0,1,0,17633.4,18798.39,19949.31,0,3,0,2
"3270",46,16,0,1,0,45063.14,46011.29,42854.07,0,3,0,4
"3271",54,16,1,1,0,15674.13,14322.58,11821.81,0,3,0,4
"3272",49,17,0,1,0,47022.4,48338.71,44331.8,0,3,0,4
"3273",48,12,0,1,0,27037.88,25064.52,23643.62,0,3,0,2
"3274",46,13,0,1,0,17241.55,15754.84,14777.27,0,3,0,3
"3275",47,17,0,1,0,37343.62,28906.55,35732.91,0,3,0,4
"3276",54,3,1,1,1,12225.83,9606.871,11821.81,0,3,0,1
"3277",49,12,0,1,0,35266.8,32225.81,47287.25,0,3,0,2
"3278",47,13,0,1,0,22727.49,22558.06,24382.49,0,3,0,3
"3279",54,7,0,1,1,15674.13,16112.9,18841.01,0,3,0,1
"3280",48,16,0,1,0,68574.34,59080.64,62064.52,0,3,0,4
"3281",48,16,0,1,0,48981.67,50129.03,48764.98,0,3,0,4
"3282",45,12,0,1,0,27429.73,26854.84,25121.35,0,3,0,2
"3283",46,17,0,1,0,45063.14,57290.32,36943.16,0,3,0,4
"3284",42,16,0,1,0,0,0,0,0,3,0,4
"3285",46,14,0,1,0,26450.1,26496.77,29554.53,0,3,0,3
"3286",55,17,1,1,0,27429.73,26854.84,17806.61,0,3,0,4
"3287",46,12,0,1,0,0,0,0,0,3,0,2
"3288",47,17,0,1,0,18613.04,10025.81,35465.44,0,3,0,4
"3289",54,11,0,1,1,33158.63,32225.81,36943.16,0,3,0,1
"3290",47,16,0,1,0,39185.34,39387.1,38420.89,0,3,0,4
"3291",45,17,0,1,0,0,16112.9,17732.72,0,3,0,4
"3292",54,10,0,1,1,10775.97,32225.81,19210.45,0,3,0,1
"3293",51,11,0,1,1,23511.2,25780.64,27190.17,0,3,0,1
"3294",45,15,0,1,0,53879.84,51919.36,45809.52,0,3,0,3
"3295",47,12,0,1,0,36246.44,31796.13,42854.07,0,3,0,2
"3296",45,12,0,1,0,21551.94,23632.26,26633.07,0,3,0,2
"3297",43,12,0,1,0,17633.4,26854.84,28076.8,0,3,0,2
"3298",46,16,0,1,0,62696.54,57290.32,63542.24,0,3,0,4
"3299",40,16,0,1,0,26450.1,26854.84,32421.32,0,3,0,4
"3300",44,16,0,1,0,31348.27,30435.48,19210.45,0,3,0,4
"3301",53,12,1,1,0,19592.67,21483.87,23643.62,0,3,0,2
"3302",38,12,0,1,0,43103.87,41177.42,36943.16,0,3,0,2
"3303",50,10,0,1,1,0,0,0,0,3,0,1
"3304",46,12,0,1,0,27233.81,28645.16,28076.8,0,3,0,2
"3305",40,12,0,1,0,20572.3,24772.69,32586.83,0,3,0,2
"3306",39,17,0,1,0,48981.67,50129.03,44331.8,0,3,0,4
"3307",55,14,0,1,0,0,0,0,0,3,0,3
"3308",44,12,0,1,0,34091.24,32046.77,35465.44,0,3,0,2
"3309",55,6,1,1,1,19962.97,26854.84,14777.27,0,3,0,1
"3310",53,7,0,1,1,19592.67,19693.55,22165.9,0,3,0,1
"3311",41,17,0,1,0,54859.47,52993.55,50242.7,0,3,0,4
"3312",37,12,0,1,0,0,0,0,0,3,0,2
"3313",53,5,0,1,1,23511.2,17903.23,20215.3,0,3,0,1
"3314",45,14,0,1,0,13714.87,19102.74,30145.62,0,3,0,3
"3315",38,17,0,1,0,39185.34,48338.71,47287.25,0,3,0,4
"3316",38,16,0,1,0,58778,50129.03,38420.89,0,3,0,4
"3317",45,12,0,1,0,11771.28,11270.08,16822.44,0,3,0,2
"3318",41,12,0,1,0,24490.84,14322.58,22165.9,0,3,0,2
"3319",43,12,0,1,0,30564.56,23811.29,31032.26,0,3,0,2
"3320",44,17,0,1,0,37226.07,37596.77,36204.3,0,3,0,4
"3321",38,14,0,1,0,27429.73,29046.19,27929.03,0,3,0,3
"3322",52,8,0,1,1,5290.021,0,6797.542,0,3,0,1
"3323",49,8,0,1,1,27482.63,25064.52,27337.94,0,3,0,1
"3324",37,17,0,1,0,50940.94,44758.07,50242.7,0,3,0,4
"3325",47,10,0,1,1,15674.13,19693.55,22165.9,0,3,0,1
"3326",54,12,0,1,0,7445.214,0,0,0,3,0,2
"3327",52,5,0,1,1,20572.3,16112.9,19210.45,0,3,0,1
"3328",40,12,0,1,0,45063.14,48338.71,44331.8,0,3,0,2
"3329",37,14,0,1,0,36197.45,29361.29,21870.35,0,3,0,3
"3330",44,12,0,1,0,26450.1,25959.68,26746.85,0,3,0,2
"3331",34,13,0,1,0,45846.84,42072.58,41376.34,0,3,0,3
"3332",51,11,0,1,1,19592.67,6982.258,26599.08,0,3,0,1
"3333",41,16,0,1,0,31348.27,30435.48,20688.17,0,3,0,4
"3334",48,9,0,1,1,29389,19693.55,23052.54,0,3,0,1
"3335",48,8,0,1,1,19984.52,21483.87,19210.45,0,3,0,1
"3336",51,8,0,1,1,33111.61,27750,32362.21,0,3,0,1
"3337",33,12,0,1,0,28017.52,25422.58,22756.99,0,3,0,2
"3338",36,12,0,1,0,21551.94,21483.87,23643.62,0,3,0,2
"3339",43,12,0,1,0,0,0,0,0,3,0,2
"3340",42,17,0,1,0,26841.96,31330.64,36943.16,0,3,0,4
"3341",53,12,0,1,0,11755.6,9893.322,5172.043,0,3,0,2
"3342",34,17,0,1,0,23511.2,20588.71,23421.97,0,3,0,4
"3343",47,10,0,1,1,17633.4,19693.55,30884.49,0,3,0,1
"3344",31,14,0,1,0,12735.23,17724.19,29850.08,0,3,0,3
"3345",55,8,1,1,1,17241.55,17903.23,16254.99,0,3,0,1
"3346",40,12,0,1,0,25707.54,20409.68,23052.54,0,3,0,2
"3347",31,12,0,1,0,19592.67,21483.87,25121.35,0,3,0,2
"3348",37,13,0,1,0,45063.14,35806.45,27337.94,0,3,0,3
"3349",48,11,0,1,1,22178.9,19693.55,16254.99,0,3,0,1
"3350",50,7,0,1,1,15160.81,15933.87,17732.72,0,3,0,1
"3351",37,12,0,1,0,22441.44,16385.03,23269.76,0,3,0,2
"3352",37,12,0,1,0,0,0,0,0,3,0,2
"3353",34,12,0,1,0,0,17903.23,63542.24,0,3,0,2
"3354",34,12,0,1,0,29389,30793.55,31180.03,0,3,0,2
"3355",30,12,0,1,0,1959.267,1790.323,1477.727,0,3,0,2
"3356",36,14,0,1,0,23511.2,23274.19,33248.85,0,3,0,3
"3357",39,12,0,1,0,33307.54,39387.1,28076.8,0,3,0,2
"3358",41,13,0,1,0,0,0,0,0,3,0,3
"3359",49,11,0,1,1,9404.48,11637.1,9457.45,0,3,0,1
"3360",41,12,0,1,0,28017.52,30435.48,32509.98,0,3,0,2
"3361",36,12,0,1,0,39185.34,15217.74,16254.99,0,3,0,2
"3362",49,10,0,1,1,14694.5,14322.58,8423.041,0,3,0,1
"3363",35,15,0,1,0,41144.6,39387.1,35465.44,0,3,0,3
"3364",31,16,0,1,0,23511.2,24706.45,28963.44,0,3,0,4
"3365",35,14,0,1,0,31348.27,36630,42854.07,0,3,0,3
"3366",49,8,0,1,1,33699.39,28645.16,2955.453,0,3,0,1
"3367",32,12,0,1,0,27429.73,25064.52,16254.99,0,3,0,2
"3368",38,12,0,1,0,23511.2,26854.84,29554.53,0,3,0,2
"3369",30,17,0,1,0,0,0,0,0,3,0,4
"3370",34,16,0,1,0,25862.32,0,0,0,3,0,4
"3371",35,12,0,1,0,19592.67,19693.55,22535.33,0,3,0,2
"3372",55,7,1,1,1,32504.24,26854.84,31918.89,0,3,0,1
"3373",31,12,0,1,0,27429.73,22379.03,0,0,3,0,2
"3374",33,17,0,1,0,33307.54,31867.74,35465.44,0,3,0,4
"3375",24,12,0,1,0,14890.43,719.7097,27963.02,0,3,0,2
"3376",37,12,0,1,0,21551.94,19693.55,44331.8,0,3,0,2
"3377",34,12,0,1,0,16457.84,16829.03,20688.17,0,3,0,2
"3378",46,12,0,1,0,15674.13,734.0323,20688.17,0,3,0,2
"3379",33,15,0,1,0,34091.24,34016.13,33248.85,0,3,0,3
"3380",55,3,1,1,1,14547.56,13463.23,10344.09,0,3,0,1
"3381",46,11,0,1,1,17684.34,16112.9,19210.45,0,3,0,1
"3382",50,17,0,1,0,33307.54,30435.48,25860.21,0,3,0,4
"3383",45,5,0,1,1,31348.27,37596.77,31477.05,0,3,0,1
"3384",39,12,0,1,0,0,28645.16,31032.26,0,3,0,2
"3385",38,8,0,1,1,19592.67,19693.55,23643.62,0,3,0,1
"3386",29,12,0,1,0,20768.23,0,44331.8,0,3,0,2
"3387",28,14,0,1,0,24098.98,22379.03,27337.94,0,3,0,3
"3388",33,12,0,1,0,2351.12,0,2770.737,0,3,0,2
"3389",46,8,0,1,1,14498.57,10741.94,14186.17,0,3,0,1
"3390",41,16,1,1,0,33307.54,23274.19,22165.9,0,3,0,4
"3391",31,17,0,1,0,31348.27,26854.84,32509.98,0,3,0,4
"3392",28,12,0,1,0,23511.2,22379.03,29554.53,0,3,0,2
"3393",46,7,0,1,1,15674.13,14680.65,9605.223,0,3,0,1
"3394",44,8,0,1,1,12735.23,10312.26,12412.9,0,3,0,1
"3395",25,16,0,1,0,19200.81,22558.06,33396.62,0,3,0,4
"3396",32,12,0,1,0,23511.2,25064.52,26599.08,0,3,0,2
"3397",34,17,0,1,0,32327.9,34016.13,33987.71,0,3,0,4
"3398",47,10,0,1,1,23236.9,17903.23,35364.95,0,3,0,1
"3399",26,13,0,1,0,22531.57,22379.03,37238.71,0,3,0,3
"3400",45,12,1,1,0,25470.47,26695.5,27898,0,3,0,2
"3401",26,12,0,1,0,11755.6,14322.58,17732.72,0,3,0,2
"3402",31,13,0,1,0,20572.3,18798.39,29554.53,0,3,0,3
"3403",47,8,0,1,1,25707.54,25064.52,19062.67,0,3,0,1
"3404",31,12,0,1,0,18593.44,14814.92,16254.99,0,3,0,2
"3405",37,14,0,1,0,0,32225.81,0,0,3,0,3
"3406",29,17,0,1,0,3526.68,15217.74,24382.49,0,3,0,4
"3407",30,14,0,1,0,0,32225.81,22165.9,0,3,0,3
"3408",29,16,0,1,0,28409.37,32225.81,42854.07,0,3,0,4
"3409",29,16,0,1,0,28899.19,29540.32,0,0,3,0,4
"3410",48,12,1,1,0,26908.57,22558.06,36943.16,0,3,0,2
"3411",23,12,0,1,0,14498.57,19335.48,19210.45,0,3,0,2
"3412",34,12,0,1,0,22531.57,22379.03,26599.08,0,3,0,2
"3413",28,17,0,1,0,25607.62,18091.21,22165.9,0,3,0,4
"3414",21,12,0,1,0,21551.94,21483.87,12534.08,0,3,0,2
"3415",29,14,0,1,0,0,0,0,0,3,0,3
"3416",28,16,0,1,0,15674.13,19693.55,28815.67,0,3,0,4
"3417",46,11,0,1,1,27429.73,9846.774,16993.86,0,3,0,1
"3418",40,11,0,1,1,8072.179,0,1477.727,0,3,0,1
"3419",40,12,1,1,0,27429.73,23274.19,38420.89,0,3,0,2
"3420",27,17,0,1,0,39185.34,44758.07,29554.53,0,3,0,4
"3421",40,10,0,1,1,3918.534,4833.871,7248.249,0,3,0,1
"3422",45,4,0,1,1,15004.07,13586.76,17686.91,0,3,0,1
"3423",29,12,0,1,0,10775.97,12532.26,25860.21,0,3,0,2
"3424",27,16,0,1,0,29976.78,30793.55,51720.43,0,3,0,4
"3425",27,16,0,1,0,17241.55,24885.48,22165.9,0,3,0,4
"3426",33,12,0,1,0,19592.67,17008.06,25014.96,0,3,0,2
"3427",47,6,1,1,1,16261.91,14412.1,14260.06,0,3,0,1
"3428",36,12,0,1,0,12147.45,13964.52,13299.54,0,3,0,2
"3429",46,8,0,1,1,0,8951.613,0,0,3,0,1
"3430",42,9,0,1,1,28017.52,23453.23,26377.42,0,3,0,1
"3431",32,14,0,1,0,30368.63,24169.36,22165.9,0,3,0,3
"3432",45,14,0,1,0,19592.67,13606.45,17732.72,0,3,0,3
"3433",28,12,0,1,0,23511.2,18798.39,36943.16,0,3,0,2
"3434",28,12,0,1,0,29389,41177.42,47287.25,0,3,0,2
"3435",28,12,0,1,0,16393.19,13298.52,0,0,3,0,2
"3436",52,0,0,1,1,3134.827,0,295.5453,0,3,0,1
"3437",27,13,0,1,0,38401.63,34016.13,11128.76,0,3,0,3
"3438",35,14,0,1,0,23511.2,22379.03,22165.9,0,3,0,3
"3439",26,14,0,1,0,33503.46,36032.03,34559.59,0,3,0,3
"3440",55,8,0,1,1,0,0,0,0,3,0,1
"3441",27,12,0,1,0,18924.56,11995.16,22165.9,0,3,0,2
"3442",27,12,0,1,0,8816.7,44758.07,0,0,3,0,2
"3443",30,17,0,1,0,25470.47,31330.64,38420.89,0,3,0,4
"3444",45,11,0,1,1,12382.57,21483.87,0,0,3,0,1
"3445",34,16,0,1,0,48981.67,62661.29,54675.88,0,3,0,4
"3446",30,16,0,1,0,24490.84,26854.84,38420.89,0,3,0,4
"3447",26,12,0,1,0,8228.921,13606.45,11969.58,0,3,0,2
"3448",26,12,0,1,0,20376.38,20946.77,22165.9,0,3,0,2
"3449",36,12,1,1,0,19749.41,25064.52,23643.62,0,3,0,2
"3450",43,10,0,1,1,5877.8,17903.23,20688.17,0,3,0,1
"3451",31,12,0,1,0,29584.93,26854.84,29554.53,0,3,0,2
"3452",23,14,0,1,0,12343.38,12532.26,14186.17,0,3,0,3
"3453",25,12,0,1,0,13291.67,14202.63,14777.27,0,3,0,2
"3454",29,17,0,1,0,45063.14,35806.45,0,0,3,0,4
"3455",30,14,0,1,0,27429.73,25780.64,31032.26,0,3,0,3
"3456",43,9,0,1,1,21630.3,11565.48,11821.81,0,3,0,1
"3457",49,5,0,1,1,22041.75,23274.19,20392.63,1,3,0,1
"3458",24,12,0,1,0,16884.96,9311.468,23080.61,0,3,0,2
"3459",22,13,0,1,0,14694.5,16112.9,0,0,3,0,3
"3460",37,14,0,1,0,30108.05,26854.84,26554.75,1,3,0,3
"3461",23,12,0,1,0,17633.4,21546.53,4433.18,0,3,0,2
"3462",23,12,0,1,0,17633.4,0,23643.62,0,3,0,2
"3463",28,17,0,1,0,0,0,0,0,3,0,4
"3464",30,12,0,1,0,0,0,0,0,3,0,2
"3465",22,12,0,1,0,23511.2,23274.19,26155.76,0,3,0,2
"3466",33,15,0,1,0,36246.44,34213.07,35465.44,0,3,0,3
"3467",21,12,0,1,0,14694.5,15217.74,23643.62,0,3,0,2
"3468",20,12,0,1,0,22531.57,23274.19,24382.49,0,3,0,2
"3469",28,16,0,1,0,24490.84,26460.97,45809.52,0,3,0,4
"3470",46,12,1,1,0,29389,30435.48,22165.9,0,3,0,2
"3471",27,17,0,1,0,22237.68,22379.03,14777.27,0,3,0,4
"3472",38,8,0,1,1,33307.54,35448.39,33987.71,0,3,0,1
"3473",32,16,0,1,0,23511.2,25959.68,35465.44,0,3,0,4
"3474",29,12,0,1,0,15678.05,17487.87,10196.31,0,3,0,2
"3475",27,16,0,1,0,0,4833.871,0,0,3,0,4
"3476",28,14,0,1,0,19984.52,12532.26,31032.26,0,3,0,3
"3477",53,7,1,1,1,10583.96,17525.47,15926.94,0,3,0,1
"3478",33,12,0,1,0,35658.66,34016.13,32509.98,0,3,0,2
"3479",27,15,0,1,0,19592.67,14859.68,23643.62,0,3,0,3
"3480",35,7,0,1,1,34091.24,28287.1,25121.35,0,3,0,1
"3481",26,16,0,1,0,18025.25,23274.19,28076.8,0,3,0,4
"3482",26,16,0,1,0,21551.94,21483.87,29492.47,0,3,0,4
"3483",28,12,0,1,0,23511.2,21483.87,23643.62,0,3,0,2
"3484",25,17,0,1,0,10384.11,22004.86,49429.95,0,3,0,4
"3485",40,7,0,1,1,0,0,8866.359,0,3,0,1
"3486",26,15,0,1,0,27429.73,25064.52,28815.67,0,3,0,3
"3487",26,14,0,1,0,0,0,0,0,3,0,3
"3488",27,12,0,1,0,11363.75,12532.26,4137.634,0,3,0,2
"3489",25,15,0,1,0,30956.42,41177.42,35465.44,0,3,0,3
"3490",42,6,0,1,1,23511.2,17903.23,23643.62,0,3,0,1
"3491",33,11,0,1,1,0,0,0,0,3,0,1
"3492",30,16,0,1,0,23511.2,21483.87,22165.9,0,3,0,4
"3493",26,12,0,1,0,22727.49,21483.87,26599.08,0,3,0,2
"3494",26,12,0,1,0,16653.77,17903.23,17732.72,0,3,0,2
"3495",43,12,1,1,0,24490.84,29355.92,35465.44,0,3,0,2
"3496",49,10,1,1,1,10775.97,0,5319.815,0,3,0,1
"3497",39,8,0,1,1,7837.067,9846.774,0,0,3,0,1
"3498",25,12,0,1,0,15282.28,16112.9,25121.35,0,3,0,2
"3499",29,17,0,1,0,24098.98,24527.42,23643.62,0,3,0,4
"3500",22,14,0,1,0,21551.94,21483.87,23200.31,0,3,0,3
"3501",21,14,0,1,0,13832.42,8777.951,591.0906,0,3,0,3
"3502",24,12,0,1,0,17633.4,19693.55,11526.27,0,3,0,2
"3503",24,12,0,1,0,19706.3,6624.193,25121.35,0,3,0,2
"3504",21,13,0,1,0,18417.11,8951.613,27337.94,0,3,0,3
"3505",23,12,0,1,0,19592.67,21483.87,20688.17,0,3,0,2
"3506",23,12,0,1,0,9404.48,9130.646,11821.81,0,3,0,2
"3507",18,12,0,1,0,0,8056.452,19210.45,0,3,0,2
"3508",44,13,0,1,0,0,0,0,0,3,0,3
"3509",22,12,0,1,0,12539.31,12532.26,14369.41,0,3,0,2
"3510",22,12,0,1,0,13127.09,8951.613,13595.08,0,3,0,2
"3511",19,12,0,1,0,1154.008,8593.549,26599.08,0,3,0,2
"3512",21,12,0,1,0,15987.62,16291.94,14481.72,0,3,0,2
"3513",21,12,0,1,0,16306.98,18529.84,11969.58,0,3,0,2
"3514",20,12,0,1,0,20376.38,18655.16,16993.86,0,3,0,2
"3515",28,16,0,1,0,27429.73,25064.52,31032.26,0,3,0,4
"3516",29,13,0,1,0,23511.2,25064.52,0,0,3,0,3
"3517",28,15,0,1,0,15674.13,13785.48,15959.45,0,3,0,3
"3518",31,12,1,1,0,22727.49,1503.871,27781.26,0,3,0,2
"3519",27,16,0,1,0,24098.98,7161.291,36204.3,0,3,0,4
"3520",26,17,0,1,0,25470.47,26854.84,44331.8,0,3,0,4
"3521",26,17,0,1,0,10775.97,29182.26,35465.44,0,3,0,4
"3522",27,15,0,1,0,7445.214,10741.94,18471.58,0,3,0,3
"3523",42,9,0,1,1,33221.33,32225.81,33987.71,0,3,0,1
"3524",26,16,0,1,0,18221.18,22379.03,18471.58,0,3,0,4
"3525",27,14,0,1,0,28409.37,32225.81,39898.62,0,3,0,3
"3526",28,12,0,1,0,21551.94,10562.9,21722.58,0,3,0,2
"3527",51,10,1,1,1,27429.73,25064.52,24382.49,0,3,0,1
"3528",51,8,0,1,1,11986.79,1546.839,0,0,3,0,1
"3529",38,14,0,0,0,11755.6,21483.87,7388.633,0,3,0,3
"3530",48,8,1,1,1,37226.07,26854.84,30569.73,0,3,0,1
"3531",54,10,1,1,1,0,0,0,0,3,0,1
"3532",27,12,0,1,0,30760.49,25064.52,31908.55,0,3,0,2
"3533",24,16,0,1,0,11755.6,16112.9,31032.26,0,3,0,4
"3534",23,16,0,1,0,14694.5,23274.19,25121.35,0,3,0,4
"3535",25,14,0,1,0,16065.99,15217.74,18471.58,0,3,0,3
"3536",22,16,0,1,0,7837.067,16112.9,16254.99,0,3,0,4
"3537",39,9,0,1,1,21551.94,19693.55,20688.17,0,3,0,1
"3538",25,13,0,1,0,10775.97,16739.52,18966.62,0,3,0,3
"3539",52,8,0,1,1,13714.87,14322.58,8748.142,0,3,0,1
"3540",33,9,0,1,1,12735.23,6266.129,8866.359,0,3,0,1
"3541",41,9,0,1,1,11951.53,12890.32,8718.587,0,3,0,1
"3542",23,13,0,1,0,19592.67,21483.87,21279.26,0,3,0,3
"3543",24,12,0,1,0,25470.47,22737.1,25121.35,0,3,0,2
"3544",35,13,1,1,0,21551.94,25959.68,26423.23,0,3,0,3
"3545",23,12,0,1,0,13714.87,15754.84,24205.16,0,3,0,2
"3546",18,12,0,1,0,3134.827,11100,20688.17,0,3,0,2
"3547",21,12,0,1,0,18417.11,19693.55,28224.58,0,3,0,2
"3548",35,12,1,1,0,16065.99,16086.05,19210.45,0,3,0,2
"3549",20,12,0,1,0,14694.5,26854.84,31032.26,0,3,0,2
"3550",33,16,0,1,0,35266.8,85935.48,96052.23,1,3,0,4
"3551",50,9,1,1,1,4333.898,7469.226,6383.779,0,3,0,1
"3552",43,17,0,1,0,37226.07,16650,30441.17,0,3,0,4
"3553",50,8,1,1,1,23707.13,28913.71,31032.26,0,3,0,1
"3554",41,8,1,1,1,3918.534,11171.61,5910.906,0,3,0,1
"3555",50,7,1,1,1,13714.87,12532.26,16254.99,0,3,0,1
"3556",40,8,0,1,1,50940.94,55500,53198.16,0,3,0,1
"3557",22,11,0,1,1,17633.4,0,13299.54,0,3,0,1
"3558",48,6,0,1,1,38670.05,42967.74,36943.16,1,3,0,1
"3559",37,8,0,1,1,24098.98,22823.03,23145.63,0,3,0,1
"3560",40,15,0,1,0,24001.02,23274.19,26599.08,1,3,0,3
"3561",33,10,0,1,1,16653.77,16112.9,12560.68,0,3,0,1
"3562",35,15,1,1,0,29477.17,34098.48,19062.67,0,3,0,3
"3563",47,11,1,1,1,11755.6,10741.94,14260.06,0,3,0,1
"3564",27,12,1,1,0,9067.486,5370.968,6649.77,0,3,0,2
"3565",42,6,1,1,1,31348.27,28645.16,20688.17,0,3,0,1
"3566",35,12,1,1,0,25470.47,21483.87,26599.08,0,3,0,2
"3567",42,12,0,1,0,21160.08,21483.87,12232.62,0,3,0,2
"3568",38,9,0,1,1,29976.78,25064.52,47287.25,0,3,0,1
"3569",37,12,0,1,0,15674.13,8951.613,28076.8,0,3,0,2
"3570",25,10,0,1,1,20964.15,23632.26,23495.85,0,3,0,1
"3571",26,8,0,1,1,17633.4,18440.32,886.6359,0,3,0,1
"3572",48,10,1,1,1,27429.73,30435.48,29554.53,0,3,0,1
"3573",21,10,0,1,1,31348.27,10741.94,44331.8,0,3,0,1
"3574",28,15,1,1,0,30768.33,33486.2,30828.33,0,3,0,3
"3575",21,9,0,1,1,17633.4,3202.887,3250.999,0,3,0,1
"3576",30,8,0,1,1,13303.42,17903.23,14333.95,0,3,0,1
"3577",32,12,0,1,0,43103.87,37596.77,38420.89,1,3,0,2
"3578",28,11,0,1,1,23511.2,5370.968,21796.47,0,3,0,1
"3579",44,8,1,1,1,17633.4,21483.87,19210.45,0,3,0,1
"3580",26,14,1,1,0,14506.41,17187.1,21678.25,0,3,0,3
"3581",35,12,0,1,0,25078.62,26854.84,29554.53,0,3,0,2
"3582",32,10,0,1,1,43103.87,39387.1,36943.16,0,3,0,1
"3583",44,5,1,1,1,17688.26,17903.23,19210.45,0,3,0,1
"3584",26,12,1,1,0,21116.98,22379.03,25121.35,0,3,0,2
"3585",39,7,0,1,1,13714.87,6624.193,0,0,3,0,1
"3586",31,12,1,1,0,19592.67,19466.18,20259.63,0,3,0,2
"3587",48,10,0,1,1,23511.2,2864.516,0,0,3,0,1
"3588",52,6,1,1,1,235.112,1246.065,1477.727,0,3,0,1
"3589",34,11,0,1,1,0,19693.55,14777.27,0,3,0,1
"3590",34,12,1,1,0,21551.94,17903.23,25121.35,0,3,0,2
"3591",31,8,0,1,1,26450.1,32225.81,26953.73,0,3,0,1
"3592",30,12,1,1,0,19592.67,26854.84,25897.16,0,3,0,2
"3593",48,8,0,1,1,25470.47,0,13299.54,0,3,0,1
"3594",46,10,0,1,1,11755.6,7161.291,10166.76,0,3,0,1
"3595",22,10,0,1,1,19592.67,15217.74,0,0,3,0,1
"3596",18,9,0,1,1,17633.4,16112.9,17584.95,0,3,0,1
"3597",44,11,1,1,1,24294.91,35806.45,29554.53,0,3,0,1
"3598",25,15,0,0,0,20738.84,21483.87,39011.98,0,3,0,3
"3599",33,12,1,1,0,23511.2,14322.58,23643.62,0,3,0,2
"3600",36,12,1,1,0,18613.04,25064.52,33692.16,0,3,0,2
"3601",26,13,0,1,0,21953.58,5671.742,25860.21,1,3,0,3
"3602",28,12,1,1,0,19592.67,24169.36,25860.21,0,3,0,2
"3603",27,13,1,1,0,27429.73,30435.48,24973.58,0,3,0,3
"3604",32,12,1,1,0,7837.067,5370.968,8866.359,0,3,0,2
"3605",33,17,0,0,0,19396.74,0,1539.791,0,3,0,4
